RowID, sim, motion, dimensions, ind.production, biomass.prod.N, biomass.prod.P, biomass.prod.C, res.inflow, N.types, P.types, C.types, max.res.val, max.growth.rate, max.met.maint, max.active.dispersal, barrier.width, barrier.height, logseries.a, starting.seed, flow.rate, width, height, viscosity, total.abundance, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, species.richness, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, tracer.particles, resource.particles, speciation, species.turnover, avg.per.capita.growth, avg.per.capita.maint, avg.per.capita.N.efficiency, avg.per.capita.P.efficiency, avg.per.capita.C.efficiency, avg.per.capita.active.dispersal
458, 25, 'random_walk', 2, 1.0, 0.014306605558913554, 0.031694900576707041, 0.02369667885560589, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.80000000000000004, 7, 6, 10, 12.0, 1, 0.27160618531217068, 3.9513888888888888, 7.5869725738396623, 4.1666666666666661, 2.6513295787546887, 16.0, 5.5, 0.77170000000000005, 0.79393945030847035, 0.25, 0.76265306122448973, 4.0, 0.3130495168499704, 4.5, 175.0, 'yes', 0.45454545454545459, 0.15781131180335725, 0.000595932953130328, 0.52606674607833992, 0.51920557037647286, 0.51605291096495398, 0.14359485867543892
459, 25, 'random_walk', 2, 0.5, 0.002270784406467663, 0.022991759144450341, 0.026545072762348798, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.69999999999999996, 7, 6, 10, 8.0, 1, 0.33367406015850404, 4.3363636363636369, 5.4728252320276862, 4.333333333333333, 2.6809646220303263, 16.0, 5.0, 0.81180000000000008, 0.88668752288926378, 0.5, 0.71527777777777779, 3.0, 1.0415949801418756, 5.0, 182.0, 'yes', 0.80000000000000004, 0.15786582905282373, 0.0005955575096941837, 0.52598716947207702, 0.51910178355676428, 0.51604546250627037, 0.14338031605219148
460, 25, 'random_walk', 2, 2.5, 0.01403026443472577, 0.0386726878685546, 0.02570507603139438, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.59999999999999998, 7, 6, 10, 13.0, 1, 0.48377644879718984, 4.5909090909090908, 9.3433788433788436, 4.7142857142857144, 2.6909566023960636, 16.0, 7.5, 0.89969999999999994, 0.91711956933024585, 0.083333333333333329, 0.85034013605442182, 2.5, -0.34771060580370261, 3.0, 198.0, 'yes', 0.33333333333333326, 0.15787830806441136, 0.00059527252607525128, 0.5259892814980095, 0.51906960010020742, 0.51588631448989009, 0.1431571599635654
461, 25, 'random_walk', 2, 1.0, 0.016808325377768663, 0.03287000091480119, 0.0064923691782196868, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.5, 7, 6, 10, 7.0, 1, 0.68890140784802856, nan, 12.570223577235772, 4.4880952380952381, 2.6630541099892797, 16.0, 3.5, 0.79220000000000002, 0.83385739499158307, 0.33333333333333331, 0.63368055555555558, 3.5, 0.40824829046386302, 8.0, 188.5, 'yes', 0.14285714285714279, 0.15790192944120424, 0.00059464998495792711, 0.52589845743267516, 0.51929869236891735, 0.51552496510236723, 0.14289644052380679
462, 25, 'random_walk', 2, 0.0, 0.0075592500180501343, 0.02666792354486186, 0.047097094229347547, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.40000000000000002, 7, 6, 10, 11.5, 1, 0.87138636872565123, 7.75, 9.6171974522293002, 4.6547619047619051, 2.6619406437233097, 16.0, 9.0, 0.86395, 0.93521019870085875, 0.21428571428571427, 0.85738201530612246, 2.5, 1.7343910941532497, 3.0, 195.5, 'yes', 0.33333333333333326, 0.15793565700162668, 0.00059432762697583352, 0.52595422787267132, 0.51918868593750789, 0.5155117989443998, 0.14271935046247683
463, 25, 'random_walk', 2, 1.5, 0.026278409809960213, 0.042796107546099638, 0.065523409789555065, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.20000000000000001, 7, 6, 10, 20.0, 1, 5.3965026504420983, nan, 32.710424469413233, 4.333333333333333, 2.7427789463851813, 16.0, 9.5, 0.63549999999999995, 0.75770312860315658, 0.11904761904761904, 0.83072342510411368, 6.0, 1.4512973080919891, 5.5, 182.0, 'yes', 0.052631578947368363, 0.15794948875358833, 0.00059417526538772954, 0.52579994154495902, 0.51897335002776457, 0.5156061030386101, 0.14251935505178057
464, 25, 'random_walk', 2, 4.5, 0.14041873649457037, 0.34447911617656013, 0.11275678363845265, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.10000000000000001, 7, 6, 10, 50.5, 1, 21.459693671906489, nan, 71.27850606224419, 12.416666666666668, 2.7006056335192774, 16.0, 10.5, 0.39460000000000001, 0.46549999512292217, 0.22340425531914893, 0.75459695062163079, 19.0, 1.5299249763223619, 11.5, 521.5, 'yes', 0.14285714285714279, 0.1579835693027212, 0.00059338918286017865, 0.52574670844621552, 0.51891839701340225, 0.51554904394954637, 0.14229591042645995
465, 25, 'random_walk', 2, 2.5, 0.026305048116815, 0.088289182394139631, 0.041821848345071189, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.089999999999999997, 7, 6, 10, 19.0, 1, 16.484257393468855, nan, 41.752631578947373, 9.2976190476190474, 2.6933093734235536, 16.0, 5.5, 0.51174999999999993, 0.61834090504832262, 0.15217391304347827, 0.62654064272211718, 11.0, 1.4744607285463094, 7.5, 390.5, 'yes', 0.090909090909090828, 0.15799411597146906, 0.00059307257153520918, 0.52589591677350978, 0.51873947845385704, 0.51567705664316799, 0.14213576408358392
466, 25, 'random_walk', 2, 4.0, 0.083332199885642666, 0.18300067237112905, 0.040318871444515403, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.080000000000000002, 7, 6, 10, 42.0, 1, nan, nan, 65.522919210419218, 10.892857142857142, 2.7071140999733383, 16.0, 11.5, 0.74665000000000004, 0.7197794382562368, 0.097560975609756101, 0.88337249358062575, 7.5, 0.37495074479846036, 5.0, 457.5, 'yes', 0.13043478260869557, 0.15802791211899483, 0.00059341131008500765, 0.52575792618802664, 0.51853528711964336, 0.5156575142923433, 0.14190811063135556
467, 25, 'random_walk', 2, 2.5, 0.013199485851509984, 0.19758391356662552, 0.14183846874960859, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.070000000000000007, 7, 6, 10, 37.5, 1, 44.142663043478258, nan, 71.407843137254901, 16.845238095238095, 2.7129584262268471, 16.0, 8.0, 0.57384999999999997, 0.53673038221386227, 0.18055555555555555, 0.77948078749360794, 13.5, 1.0550873350380643, 7.0, 707.5, 'yes', 0.125, 0.1580672679083211, 0.00059277402012588535, 0.52575247856503282, 0.51860211171493376, 0.51564681721955963, 0.14166050841159017
468, 25, 'random_walk', 2, 3.0, 0.39159712192968543, 0.06520360795506619, 0.10125008245586686, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.059999999999999998, 7, 6, 10, 42.0, 1, 24.990605897159298, nan, 74.842527233115476, 11.047619047619047, 2.6547027829313716, 16.0, 9.5, 0.65954999999999997, 0.66637729053454553, 0.15714285714285714, 0.83916701374427327, 10.0, 0.76578055587508254, 5.0, 464.0, 'yes', 0.052631578947368363, 0.15809384019972397, 0.00059202595168194824, 0.52574405591199269, 0.51856103722600511, 0.51573459031821833, 0.14142403651491073
469, 25, 'random_walk', 2, 50.0, 3.8162290258973464, 3.427324710759617, 2.9610790919562398, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.050000000000000003, 7, 6, 10, 484.0, 1, 27.808371735791091, nan, 81.552855130496027, 7.7023809523809526, 2.7075032265288916, 16.0, 13.0, 0.30815000000000003, 0.32845176189053105, 0.14446529080675422, 0.7483387615014, 171.0, 1.7688457745052895, 1.0, 323.5, 'yes', 0.076923076923076872, 0.15811856369774432, 0.00059164910053920465, 0.52564854447239484, 0.51856701098597369, 0.51591989846646091, 0.14121463157170727
470, 25, 'random_walk', 2, 32.0, 2.5120332469406321, 2.3862423246592694, 2.3201776273932548, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.040000000000000001, 7, 6, 10, 398.5, 1, 49.097514014135996, nan, 82.612874168514423, 10.80952380952381, 2.7216080361082162, 16.0, 15.0, 0.1721, 0.22630080187434642, 0.30894308943089432, 0.6112636087943778, 221.5, 2.6294989555353965, 5.0, 454.0, 'yes', 0.1333333333333333, 0.15814259696986782, 0.00059139919513513249, 0.52547373802778485, 0.5185769268080892, 0.51611793274431228, 0.14101366473335109
471, 25, 'random_walk', 2, 10.0, 0.6033101912919534, 0.64152781896806799, 0.53727994824575287, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.02, 7, 6, 10, 129.0, 1, 64.131993006993014, nan, 77.148848428260195, 8.9761904761904763, 2.6726556391212695, 16.0, 5.5, 0.55105000000000004, 0.25597374951134544, 0.16549295774647887, 0.66612485997696425, 53.5, 0.36562997580802814, 2.0, 377.0, 'yes', 0.27272727272727271, 0.1581782605058964, 0.00059133035526755435, 0.5254589478968178, 0.51860293816934899, 0.51605444009561496, 0.14073466307461097
472, 25, 'random_walk', 2, 0.0, 0.0, 0.12084011585800408, 0.0, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.01, 7, 6, 10, 3.5, 1, nan, nan, 69.390374331550802, 4.3095238095238093, 2.6071323142754093, 16.0, 1.5, 0.90000000000000002, 0.90671934203399152, 0.5, 0.1875, 3.0, 0.0, 1.0, 181.0, 'yes', 0.33333333333333326, 0.15816467088501163, 0.00059039321351427618, 0.52562923238964354, 0.51868617075784595, 0.51592738284880002, 0.14056333645445795
473, 25, 'random_walk', 2, 0.0, 0.00094294704160892417, 0.0, 0.028974639191925111, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.0074999999999999997, 7, 6, 10, 4.5, 1, nan, nan, 74.208715596330279, 3.8095238095238093, 2.6667324036545437, 16.0, 2.0, 0.79615000000000002, 0.77902690104638594, 0.83333333333333337, 0.3611111111111111, 3.5, 0.0, 4.0, 160.0, 'yes', 0.0, 0.1581081267249847, 0.00058979007685957044, 0.52537062211208163, 0.51845429557351619, 0.51583366708474732, 0.14041778479891037
474, 25, 'random_walk', 2, 0.5, 0.05098209526892844, 0.0082152986593484745, -2.7755575615628914e-17, 400, 4, 8, 4, 10000, 0.2, 0.0001, 0.1, 0.0, 0.0, 0.9973320063536367, 1000, 0.0050000000000000001, 7, 6, 10, 6.5, 1, nan, nan, 73.291970802919707, 2.666666666666667, 2.6461727011557783, 16.0, 1.0, 1.0, 1.0, 0.58333333333333337, 0.0, 6.5, 0.0, 0.0, 112.0, 'yes', 0.0, 0.15812338986932861, 0.0005889076860226115, 0.5254383081577344, 0.51836187617684193, 0.51551231354660521, 0.14032530031804999
475, 26, 'fluid', 2, 1.0, 0.015440018062066199, 0.038840545060389586, 0.0014346477403417435, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 1.0, 10, 8, 10, 4.5, 1, 5.2418955371468865, 4.4000000000000004, 6.2239819860732659, 13.425000000000001, 2.3860724314788957, 12.0, 2.5, 0.875, 0.92915878409996244, 0.5, 0.33333333333333337, 3.0, 0.57735026918962573, 4.0, 1074.0, 'yes', 0.60000000000000009, 0.15808127318390949, 0.00058865500513536446, 0.52568689371537469, 0.51855905922772594, 0.51527320742138116, 0.14002621865730658
476, 26, 'fluid', 2, 0.0, 0.020688346703417154, 0.027477187897542388, 0.0, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.90000000000000002, 10, 8, 10, 2.0, 1, 5.7406458257603301, 5.5892857142857144, 4.438896411645227, 13.256250000000001, 2.3854201460880584, 12.0, 2.0, 1.0, 1.0, 0.16666666666666666, 0.33333333333333337, 1.0, 0.0, 5.0, 1060.5, 'yes', 1.0, 0.15815559302507906, 0.00059424286296249913, 0.5257770596623329, 0.51853157948622619, 0.51535070563925389, 0.13973028430039233
477, 26, 'fluid', 2, 0.5, 0.033450926741094733, 0.0020660570306484105, -2.7755575615628914e-17, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.80000000000000004, 10, 8, 10, 3.0, 1, 6.4484367877788706, 7.1799999999999997, 6.8799635701275044, 12.931249999999999, 2.3775752212353014, 12.0, 2.0, 0.94445000000000001, 0.96614316023456159, 0.25, 0.3125, 2.0, 0.35355339059327395, 5.0, 1034.5, 'yes', 1.0, 0.15810587009402016, 0.00059360725064759535, 0.52579916649888436, 0.51819360583821839, 0.51566257325016152, 0.13943327763691415
478, 26, 'fluid', 2, 2.5, 0.094504784158254251, 0.048969437180323427, 0.038750210768639604, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.69999999999999996, 10, 8, 10, 18.0, 1, 6.8747638815673877, 6.6333333333333329, 10.782658022690438, 12.574999999999999, 2.3632598083725109, 12.0, 9.5, 0.61540000000000006, 0.80928729058241888, 0.625, 0.79209183673469385, 6.5, 1.903086171927185, 7.5, 1006.0, 'yes', 0.68421052631578938, 0.15809929792674976, 0.00059321093296078875, 0.52609619153381493, 0.51821789073465752, 0.51568512748003359, 0.13913832898149905
479, 26, 'fluid', 2, 4.5, 0.21723382391065671, 0.094836811665261589, 0.10769109990750003, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.59999999999999998, 10, 8, 10, 55.0, 1, 7.8548183903324089, 5.1500000000000004, 12.400432063544496, 13.175000000000001, 2.3685398794176047, 12.0, 19.5, 0.65874999999999995, 0.781768987518769, 1.5833333333333333, 0.85366329717291256, 10.5, 2.145914582978075, 3.0, 1054.0, 'yes', 0.79487179487179493, 0.15808764610862486, 0.00059314073154853727, 0.52620236078988136, 0.51832887525824933, 0.51574739270788283, 0.13884380649114686
480, 26, 'fluid', 2, 2.0, 0.02220239450701289, 0.019699720527446729, 0.07053629405942774, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.5, 10, 8, 10, 25.5, 1, 9.4378173007696695, 10.199999999999999, 14.946319018404907, 12.574999999999999, 2.3735538832667382, 12.0, 8.0, 0.75629999999999997, 0.68360536589035859, 0.15789473684210525, 0.78669007531163437, 6.5, -0.11146717501674114, 7.5, 1006.0, 'yes', 0.625, 0.15808299646659238, 0.00059319439491305951, 0.52604650693023658, 0.51843799485243725, 0.51580153691137032, 0.13855087658580043
481, 26, 'fluid', 2, 21.5, 0.86140320094425915, 0.95961393342007684, 0.48974547987326744, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.40000000000000002, 10, 8, 10, 284.0, 1, 10.684046345811051, 6.5, 16.937964192717054, 12.4, 2.3962653026360399, 12.0, 44.5, 0.28344999999999998, 0.51511014497265295, 0.33173076923076922, 0.89761694261902925, 53.0, 4.0423787084010376, 6.0, 992.0, 'yes', 0.4382022471910112, 0.15804993431016207, 0.00059354305468935036, 0.52627808937363607, 0.51841908479304122, 0.51586480144356428, 0.13825920742075934
482, 26, 'fluid', 2, 3.5, 0.054207060102710786, 0.078852934644923406, 0.068674193348615908, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.20000000000000001, 10, 8, 10, 30.5, 1, 19.680596845890314, 17.125, 37.383684749981697, 12.212499999999999, 2.3866761683533282, 12.0, 8.0, 0.65295000000000003, 0.69808469551316366, 1.2, 0.70984693877551019, 7.5, 0.87086318017364206, 6.0, 977.0, 'yes', 0.625, 0.15803586732242572, 0.0005942572131372953, 0.52646420979868103, 0.51848522075449133, 0.51604773486150435, 0.13796947832517564
483, 26, 'fluid', 2, 90.0, 5.5122563116202699, 5.6980836277281313, 5.9010284772070847, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.10000000000000001, 10, 8, 10, 898.0, 1, 19.163395057689371, nan, 54.499800873862903, 5.1500000000000004, 2.3844202424227534, 12.0, 21.5, 0.30330000000000001, 0.1918045460420999, 0.14382022471910114, 0.83731563093072514, 245.5, 1.887647901374909, 6.0, 412.0, 'yes', 0.34883720930232553, 0.15802735384067795, 0.00059442230673970216, 0.52671528224438091, 0.51860087187128467, 0.51619064936368364, 0.13768040597905123
484, 26, 'fluid', 2, 92.5, 6.72785609952345, 4.7654321161481441, 8.5605515596810093, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.089999999999999997, 10, 8, 10, 876.5, 1, 27.50147804054054, 39.0, 65.092432875675456, 7.125, 2.4075888835692245, 12.0, 16.0, 0.29930000000000001, 0.16143491033416091, 0.14137214137214138, 0.78525597787008472, 311.5, 1.7826939135996742, 5.5, 570.0, 'yes', 0.3125, 0.15803290199700604, 0.00059433458572644724, 0.52686457415594345, 0.51863867169376399, 0.51659778141800217, 0.13739258979004454
485, 26, 'fluid', 2, 18.5, 1.095380588537795, 1.5076298915331074, 1.2121505235554437, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.080000000000000002, 10, 8, 10, 278.0, 1, 32.695346203623814, nan, 80.945385933813583, 8.0562500000000004, 2.4052398777317947, 12.0, 8.5, 0.27415, 0.22113709855787828, 0.59259259259259256, 0.56966096928136067, 171.0, 1.9854747934932777, 6.5, 644.5, 'yes', 0.058823529411764719, 0.15808482757430647, 0.00059367793982123226, 0.52698645806940825, 0.51868579805082149, 0.51672845440622295, 0.13710595683963994
486, 26, 'fluid', 2, 75.0, 4.3444588365973189, 5.3304021172468481, 5.014567669016067, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.070000000000000007, 10, 8, 10, 690.0, 1, 27.446847855591749, nan, 77.487950741886266, 4.1624999999999996, 2.3736686507458566, 12.0, 14.5, 0.40920000000000001, 0.16639059168897086, 0.1455223880597015, 0.83009130785831964, 182.5, 0.99899248126541829, 9.0, 333.0, 'yes', 0.24137931034482762, 0.1581288859946558, 0.00059381145482697694, 0.52693746651453299, 0.51884125646321466, 0.51689025139469336, 0.13682074577960179
487, 26, 'fluid', 2, 110.0, 4.5528244311475135, 3.020466926840399, 8.6768211279405278, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.059999999999999998, 10, 8, 10, 1248.5, 1, 18.039631147540984, nan, 86.01408051381793, 2.5125000000000002, 2.4019166093891582, 12.0, 15.5, 0.23454999999999998, 0.12435193734597533, 0.25020781379883622, 0.72456082774925812, 571.5, 2.5062059299470651, 3.0, 201.0, 'yes', 0.29032258064516125, 0.15815035916058678, 0.00059424768963521385, 0.52697693631995868, 0.51886643566666513, 0.51747421065217569, 0.13653656313552873
488, 26, 'fluid', 2, 39.5, 3.051473560950992, 1.348744724946684, 1.8987242608182946, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.050000000000000003, 10, 8, 10, 372.0, 1, 45.371447517999243, nan, 81.44205970676559, 7.0750000000000002, 2.359849162830276, 12.0, 9.5, 0.22205, 0.21401486401276132, 0.29899497487437188, 0.51623039213899968, 248.0, 2.2695694955694323, 5.0, 566.0, 'yes', 0.15789473684210531, 0.15810478973914763, 0.00059388698251561841, 0.52741519954406102, 0.51893257146288985, 0.51755381061589778, 0.13625363348252642
489, 26, 'fluid', 2, 91.5, 4.3687685413555073, 6.2769818781000595, 4.5668636645682454, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.040000000000000001, 10, 8, 10, 1008.0, 1, 29.688995786821874, nan, 85.108528742825385, 2.4812500000000002, 2.3969003495719083, 12.0, 11.5, 0.30869999999999997, 0.15647684589645339, 0.18462897526501768, 0.71780398548376467, 470.0, 2.0828473330037061, 2.5, 198.5, 'yes', 0.13043478260869557, 0.15810736694367858, 0.00059353346331854839, 0.52735586057064443, 0.51905851050372609, 0.51760076904658203, 0.1359719581746138
490, 26, 'fluid', 2, 23.0, 0.67187743175099168, 2.3324531528777754, 1.3194619401397851, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.02, 10, 8, 10, 222.0, 1, 54.882244951481773, nan, 81.946807821807823, 3.625, 2.3909783595893561, 12.0, 7.5, 0.3584, 0.22596638672411196, 0.1864406779661017, 0.62670339057419056, 105.5, 1.1026512534443484, 2.0, 290.0, 'yes', 0.19999999999999996, 0.15814983734923577, 0.00059327113790086253, 0.52748560298459723, 0.51912018996774856, 0.51757569694821148, 0.13569197041807254
491, 26, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.01, 10, 8, 10, 0.0, 1, nan, nan, nan, 2.3687499999999999, 2.3497505137772503, 12.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 189.5, 'yes', nan, 0.15814983734923577, 0.00059327113790086253, 0.52748560298459723, 0.51912018996774856, 0.51757569694821148, 0.13569197041807254
492, 26, 'fluid', 2, 0.0, 0.039286647666726765, 0.0025494446520949038, 0.0, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.0074999999999999997, 10, 8, 10, 2.0, 1, nan, nan, nan, 1.8312499999999998, 2.3396163553093698, 12.0, 1.0, 1.0, 1.0, 0.5, 0.0, 2.0, 0.0, 1.0, 146.5, 'yes', 0.0, 0.15811589566515219, 0.00059240004213144566, 0.52776946872697073, 0.51881355631131387, 0.5183797769441052, 0.1354101792241964
493, 26, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 4, 6, 2, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9954513399460513, 1000, 0.0050000000000000001, 10, 8, 10, 0.0, 1, nan, nan, nan, 1.3999999999999999, 2.3621261759042911, 12.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 112.0, 'yes', nan, 0.15811589566515219, 0.00059240004213144566, 0.52776946872697073, 0.51881355631131387, 0.5183797769441052, 0.1354101792241964
494, 27, 'random_walk', 2, 1.0, 0.040094571081703279, 0.020762028629018769, 0.0036657734999166469, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 1.0, 7, 7, 10, 6.5, 1, 0.063708057183168465, 4.4187500000000002, 5.2329078135709386, 4.2142857142857144, 2.9978078370211501, 22.0, 3.5, 0.75245000000000006, 0.79569574789950226, 0.14285714285714285, 0.58560090702947853, 3.5, 0.35355339059327362, 4.0, 206.5, 'yes', 0.14285714285714279, 0.15813250124482645, 0.00059193797538968672, 0.52755223756646086, 0.51866422766359732, 0.51858881483651353, 0.13587296921424016
495, 27, 'random_walk', 2, 1.0, 0.0048657568443247756, 0.010628050302756875, 0.014394225429513602, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 0.90000000000000002, 7, 7, 10, 3.5, 1, 0.1074472785770747, 4.6728395061728394, 0.72864145658263313, 3.8877551020408161, 3.0081370697229612, 22.0, 2.0, 0.92854999999999999, 0.93540728730354405, 0.083333333333333329, 0.30555555555555558, 2.0, 0.0, 2.5, 190.5, 'yes', 0.5, 0.15811969992439528, 0.00059142350061680907, 0.52759342383610042, 0.51870307205804078, 0.51890554182347404, 0.13656987464884057
496, 27, 'random_walk', 2, 0.5, 0.054263035608737464, 0.0015239339196020385, 0.010101230194417277, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 0.80000000000000004, 7, 7, 10, 5.5, 1, 0.20698071178409561, 4.1513157894736841, nan, 3.4795918367346941, 3.0000479143312786, 22.0, 3.0, 0.80835000000000001, 0.83742488111088598, 0.21428571428571427, 0.53443877551020402, 3.0, 0.24669110010907933, 5.5, 170.5, 'yes', 0.33333333333333326, 0.15807780622824072, 0.00059094589712105231, 0.5275756503332989, 0.51865429922510764, 0.51908293936152583, 0.13761545272472975
497, 27, 'random_walk', 2, 0.5, 0.014170424631662182, 0.014197702450120087, 0.01532272646005256, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 0.69999999999999996, 7, 7, 10, 7.5, 1, 0.50752967416904526, nan, 7.6325453112687152, 5.2551020408163271, 3.028759454531162, 22.0, 5.5, 0.77370000000000005, 0.88383444664207589, 0.125, 0.75191326530612246, 3.0, 1.6444271909999155, 5.5, 257.5, 'yes', 0.27272727272727271, 0.15803577887533582, 0.0005908973553683508, 0.52760872049445906, 0.51862614178878508, 0.5190877908194087, 0.138846894777756
498, 27, 'random_walk', 2, 1.5, 0.04669468257113385, 0.017801208840443949, 0.0047028003348785763, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 0.59999999999999998, 7, 7, 10, 10.5, 1, 0.58410157472103452, nan, 5.3593457943925236, 3.3775510204081636, 2.9740205663037762, 22.0, 7.0, 0.91260000000000008, 0.93777728707087493, 0.083333333333333329, 0.84336419753086411, 2.0, 0.0, 3.0, 165.5, 'yes', 0.28571428571428581, 0.15802877466071649, 0.00059056962230939042, 0.52755625921024674, 0.51854587753491643, 0.5191094245203387, 0.13959243235257707
499, 27, 'random_walk', 2, 2.0, 0.0091626591613618025, 0.028171094090389315, 0.062913599369945672, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 0.5, 7, 7, 10, 14.0, 1, 0.69933998281999799, nan, 9.1101973684210531, 3.8265306122448974, 2.9834001350974337, 22.0, 5.5, 0.69474999999999998, 0.8241603062798426, 0.31818181818181818, 0.73599473819668848, 6.0, 1.4765590125872761, 5.5, 187.5, 'yes', 0.27272727272727271, 0.15800574330505793, 0.00059038581783863917, 0.52754951789760163, 0.5184620301085715, 0.51917871229186563, 0.14037457692951624
500, 27, 'random_walk', 2, 4.0, 0.069424177572076196, 0.047736278216657269, 0.071999500682727535, 400, 6, 10, 6, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9982724553844379, 1000, 0.40000000000000002, 7, 7, 10, 37.5, 1, 1.1704195456803506, 8.4250000000000007, 7.1227684144818983, 4.8673469387755102, 2.9859249963081957, 22.0, 23.5, 0.79354999999999998, 0.87214340788302946, 0.055555555555555552, 0.9409400720164609, 3.5, 1.0621329534972774, 4.5, 238.5, 'yes', 0.27659574468085113, 0.15801702364266246, 0.00059017505316435927, 0.52752565652967542, 0.51841382303374561, 0.51929558199606596, 0.14119770735605072
